Time/ms	Current/mA	Voltage/V
1383942951958	-301.0	3.96
1383942952066	-301.0	3.96
1383942952172	-301.0	3.96
1383942952290	-301.0	3.96
1383942952396	-301.0	3.96
1383942952501	-301.0	3.96
1383942952609	-301.0	3.96
1383942952715	-301.0	3.96
1383942952821	-301.0	3.96
1383942952927	-302.0	3.959
1383942953053	-302.0	3.959
1383942953159	-302.0	3.959
1383942953265	-302.0	3.959
1383942953370	-302.0	3.959
1383942953476	-302.0	3.959
1383942953582	-302.0	3.959
1383942953689	-302.0	3.959
1383942953798	-302.0	3.959
1383942953903	-302.0	3.959
1383942954014	-301.0	3.959
1383942954119	-301.0	3.959
1383942954224	-301.0	3.959
1383942954330	-301.0	3.959
1383942954435	-301.0	3.959
1383942954543	-301.0	3.959
1383942954648	-301.0	3.959
1383942954753	-301.0	3.959
1383942954858	-301.0	3.959
1383942954962	-312.0	3.96
1383942955067	-312.0	3.96
1383942955172	-312.0	3.96
1383942955279	-312.0	3.96
1383942955384	-312.0	3.96
1383942955488	-312.0	3.96
1383942955593	-312.0	3.96
1383942955697	-312.0	3.96
1383942955802	-312.0	3.96
1383942955907	-312.0	3.939
1383942956014	-348.0	3.939
1383942956118	-348.0	3.939
1383942956223	-348.0	3.939
1383942956422	-348.0	3.939
1383942956528	-348.0	3.939
1383942956632	-348.0	3.939
1383942956780	-348.0	3.939
1383942956898	-348.0	3.939
1383942957002	-353.0	3.937
1383942957107	-353.0	3.937
1383942957213	-353.0	3.937
1383942957318	-353.0	3.937
1383942957423	-353.0	3.937
1383942957530	-353.0	3.937
1383942957661	-353.0	3.937
1383942957767	-353.0	3.937
1383942957874	-353.0	3.937
1383942957987	-337.0	3.932
1383942958094	-337.0	3.932
1383942958199	-337.0	3.932
1383942958305	-337.0	3.932
1383942958429	-337.0	3.932
1383942958541	-337.0	3.932
1383942958649	-337.0	3.932
1383942958755	-337.0	3.932
1383942958860	-337.0	3.932
1383942958967	-300.0	3.952
1383942959073	-300.0	3.952
1383942959201	-300.0	3.952
1383942959312	-300.0	3.952
1383942959418	-300.0	3.952
1383942959524	-300.0	3.952
1383942959636	-300.0	3.952
1383942959742	-300.0	3.952
1383942959848	-300.0	3.952
1383942959958	-302.0	3.955
1383942960064	-302.0	3.955
1383942960169	-302.0	3.955
1383942960275	-302.0	3.955
1383942960381	-302.0	3.955
1383942960486	-302.0	3.955
1383942960591	-302.0	3.955
1383942960700	-302.0	3.955
1383942960806	-302.0	3.955
1383942960912	-302.0	3.955
1383942961018	-306.0	3.947
1383942961123	-306.0	3.947
1383942961229	-306.0	3.947
1383942961335	-306.0	3.947
1383942961465	-306.0	3.947
1383942961571	-306.0	3.947
1383942961677	-306.0	3.947
1383942961783	-306.0	3.947
1383942961928	-306.0	3.955
1383942962034	-307.0	3.955
1383942962140	-307.0	3.955
1383942962248	-307.0	3.955
1383942962354	-307.0	3.955
1383942962459	-307.0	3.955
1383942962564	-307.0	3.955
1383942962670	-307.0	3.955
1383942962776	-307.0	3.955
1383942962882	-307.0	3.955
1383942962995	-304.0	3.954
1383942963102	-304.0	3.954
1383942963207	-304.0	3.954
1383942963313	-304.0	3.954
1383942963418	-304.0	3.954
1383942963523	-304.0	3.954
1383942963628	-304.0	3.954
1383942963740	-304.0	3.954
1383942963845	-304.0	3.954
1383942963950	-303.0	3.945
1383942964056	-303.0	3.945
1383942964161	-303.0	3.945
1383942964266	-303.0	3.945
1383942964371	-303.0	3.945
1383942964492	-303.0	3.945
1383942964601	-303.0	3.945
1383942964706	-303.0	3.945
1383942964812	-303.0	3.945
1383942964918	-298.0	3.955
1383942965023	-298.0	3.955
1383942965128	-298.0	3.955
1383942965234	-298.0	3.955
1383942965340	-298.0	3.955
1383942965448	-298.0	3.955
1383942965553	-298.0	3.955
1383942965663	-298.0	3.955
1383942965769	-298.0	3.955
1383942965875	-298.0	3.955
1383942965982	-302.0	3.952
1383942966107	-302.0	3.952
1383942966213	-302.0	3.952
1383942966318	-302.0	3.952
1383942966424	-302.0	3.952
1383942966529	-302.0	3.952
1383942966634	-302.0	3.952
1383942966740	-302.0	3.952
1383942966848	-302.0	3.952
1383942966999	-300.0	3.952
1383942967106	-300.0	3.952
1383942967218	-300.0	3.952
1383942967324	-300.0	3.952
1383942967430	-300.0	3.952
1383942967535	-300.0	3.952
1383942967658	-300.0	3.952
1383942967763	-300.0	3.952
1383942967868	-300.0	3.952
1383942967974	-299.0	3.951
1383942968079	-299.0	3.951
1383942968186	-299.0	3.951
1383942968291	-299.0	3.951
1383942968420	-299.0	3.951
1383942968525	-299.0	3.951
1383942968631	-299.0	3.951
1383942968742	-299.0	3.951
1383942968847	-299.0	3.951
1383942968953	-300.0	3.953
1383942969060	-300.0	3.953
1383942969168	-300.0	3.953
1383942969273	-300.0	3.953
1383942969379	-300.0	3.953
1383942969485	-300.0	3.953
1383942969590	-300.0	3.953
1383942969695	-300.0	3.953
1383942969801	-300.0	3.953
1383942969910	-300.0	3.953
1383942970016	-300.0	3.953
1383942970122	-300.0	3.953
1383942970227	-300.0	3.953
1383942970332	-300.0	3.953
1383942970437	-300.0	3.953
1383942970543	-300.0	3.953
1383942970670	-300.0	3.953
1383942970775	-300.0	3.953
1383942970881	-300.0	3.953
1383942970986	-300.0	3.948
1383942971091	-300.0	3.948
1383942971197	-300.0	3.948
1383942971302	-300.0	3.948
1383942971412	-300.0	3.948
1383942971517	-300.0	3.948
1383942971623	-300.0	3.948
1383942971728	-300.0	3.948
1383942971833	-300.0	3.948
1383942971938	-299.0	3.952
1383942972092	-299.0	3.952
1383942972221	-299.0	3.952
1383942972327	-299.0	3.952
1383942972433	-299.0	3.952
